1,0,0.01
2,0.035772441,-0.025772441
3,0.047150523,-0.03701286
4,0.065347526,-0.035562269
5,0.078486071,-0.036139677
6,0.083150108,-0.036161663
7,0.091166712,-0.119561912
8,0.099528881,-0.199732752
9,0.105802874,-0.207137887
10,0.103874724,-0.239737357
11,0.104211737,-0.230985703
12,0.104312448,-0.230618777
13,0.100713862,-0.385574669
14,0.093929711,-0.897832336
15,0.088792296,-0.936153849
16,0.078378951,-1.324035215
17,0.058568138,0.737751411
18,0.05418451,2.113168857
19,0.053324594,3.025829593
20,0.05312213,3.539919883
21,0.04167556,3.552002464
22,0.005464854,2.847998111
23,-0.042495979,2.073137089
24,-0.075029629,1.852278707
25,-0.04168707,4.13151716
26,-0.00449485,6.225178492
27,-0.022318291,6.171759981
28,-0.075523799,4.930130122
29,0.001626535,8.346105664
30,0.040946937,10.30045355
31,0.088124917,12.43063038
32,-0.048965641,8.773684344
33,-0.155895568,5.522599176
34,-0.220396846,3.495193102
35,-0.291019131,1.140672651
36,-0.353862654,-1.489522271
37,-3.86E-01,-3.207413005
38,-0.420643494,-4.707329841
39,-0.45214006,-5.246347285
40,-0.472796872,-6.459437605
41,-0.492486947,-6.78036373
42,-0.51756051,-6.396904039
43,-0.541586618,-1.686117369
44,-0.557867221,2.193814434
45,-0.566166295,5.617025599
46,-0.619815937,2.531251981
47,-0.652597454,-2.067967707
48,-0.665570841,-4.720273274
49,-0.673556215,-6.650702409
50,-0.680433386,-8.210305709
51,-0.709336488,-8.634914583
52,-0.772693282,-6.790388108
53,-0.85261448,-3.530849503
54,-0.885580529,-4.333068932
55,-0.945751794,-0.16211024
56,-0.977615759,2.632611922
57,-1.013880589,3.869403999
58,-1.042307566,5.485126327
59,-1.080908491,4.436787398
60,-1.113799711,2.511315477
61,-1.134365014,-0.164434445
62,-1.160994637,-2.278946812
63,-1.191365687,-2.850681817
64,-1.210685335,-5.863321008
65,-1.218158125,-9.549962329
66,-1.204777924,-14.89391233
67,-1.184036661,-19.69828905
68,-1.160138818,-23.70852257
69,-1.138131447,-25.74316917
70,-1.131958303,-26.90040807
71,-1.105522882,-28.81470028
72,-1.072702705,-30.6855264
73,-1.065927722,-31.24748625
74,-1.057264188,-31.69062213
75,-1.057256252,-31.71137131
76,-1.060231545,-31.65575647
77,-1.04171634,-32.24233976
78,-1.02473367,-32.83684719
79,-1.023543255,-32.86462422
80,-1.023528677,-32.86508884
81,-1.031677822,-32.70463615
82,-1.024040313,-33.17177974
83,-1.025768505,-33.16178633
84,-1.039259712,-32.61370965
85,-1.063297873,-31.48615039
86,-1.077289568,-31.12684646
87,-1.076909375,-31.33330021
88,-1.077929161,-31.12520473
89,-1.094548916,-30.02018299
90,-1.090778355,-30.26287409
91,-1.085018714,-30.58122235
92,-1.091722627,-30.65618895
93,-1.0889992,-30.79889795
94,-1.093892979,-30.91169804
95,-1.135966235,-29.80270729
96,-1.239115514,-26.55993063
97,-1.238966644,-26.56464557
98,-1.247983176,-26.02110524
99,-1.251260275,-25.86019132
100,-1.275141721,-25.04855708
101,-1.308514967,-23.78748425
102,-1.304904671,-24.0323107
103,-1.33654888,-22.92525342
104,-1.391607073,-20.77685641
105,-1.4216523,-19.42815795
106,-1.433549477,-18.83885426
107,-1.437501209,-18.60766612
108,-1.447962739,-17.93829845
109,-1.454994324,-17.58250486
110,-1.453464871,-17.34933542
111,-1.452949543,-17.112403
112,-1.450302248,-17.12412084
113,-1.452954051,-15.84627621
114,-1.464352725,-13.67452435
115,-1.479993119,-11.78880635
116,-1.494246505,-10.04848551
117,-1.530918939,-7.429501455
118,-1.546476279,-5.973126456
119,-1.509514442,-6.649624567
120,-1.481887404,-7.233081965
121,-1.50373978,-5.601161742
122,-1.522196287,-4.721777065
123,-1.53999614,-3.778885109
124,-1.540276145,-3.751561898
125,-1.523188643,-4.534132708
126,-1.550762814,-3.921938688
127,-1.575863686,-3.370611401
128,-1.541095617,-4.622717205
129,-1.579526669,-3.353355868
130,-1.600962593,-2.683547332
131,-1.591675185,-2.83459139
132,-1.575041117,-3.118780991
133,-1.565196614,-3.33214934
134,-1.574803509,-3.263726305
135,-1.609437498,-2.477268313
136,-1.593230163,-3.144598608
137,-1.650700964,-1.827525557
138,-1.750745615,0.830309245
139,-1.683190337,-1.599677977
140,-1.62E+00,-3.706346866
141,-1.550907731,-5.910795847
142,-1.514783064,-7.051256077
143,-1.552550301,-6.214290539
144,-1.553795322,-6.424186811
145,-1.585399401,-5.681218885
146,-1.700490739,-2.6285991
147,-1.737933641,-1.565146912
148,-1.743484238,-1.439043309
149,-1.743264049,-1.442397112
150,-1.747672678,-1.158136756
151,-1.74721899,-1.115698113
152,-1.69492591,-2.882480275
153,-1.649500192,-4.427939899
154,-1.638078804,-4.681311159
155,-1.63509529,-4.689025038
156,-1.638704518,-4.518920397
157,-1.634539679,-4.745835814
158,-1.629562441,-4.956482521
159,-1.629742677,-4.946506549
160,-1.647389098,-4.388421315
161,-1.653216642,-6.17068705
162,-1.665331121,-7.411378006
163,-1.708314991,-4.0055563
164,-1.697779167,-6.857417074
165,-1.685931062,-8.860786797
166,-1.681259155,-10.6261398
167,-1.68585838,-11.66380204
168,-1.662680883,-13.80304223
169,-1.693221249,-13.39990408
170,-1.768570621,-10.4633215
171,-1.812858714,-8.889857168
172,-1.839870856,-7.679234025
173,-1.853591431,-7.197501058
