1,26.2806707,75.32530264
2,26.21664256,76.73560973
3,25.93504372,83.14262674
4,25.81597002,88.14147459
5,25.47029405,99.38669392
6,25.37124402,108.8566222
7,25.15059498,118.4942113
8,24.72157603,136.435437
9,24.48478798,148.8203853
10,24.26984054,159.3652364
11,24.19454271,164.4018149
12,24.22463731,164.5221718
13,24.40174395,153.0282927
14,24.64954222,139.0952765
15,24.92438401,126.5929163
16,25.04641762,120.4252695
17,24.82363234,126.6494278
18,24.42760569,142.024914
19,23.72737522,174.488821
20,23.27460103,213.0227901
21,23.20383857,224.9234513
22,23.43728777,203.9698104
23,23.93863226,175.6261679
24,24.52690624,147.8590149
25,25.08159591,125.926957
26,25.35330762,114.3721891
27,25.70549729,100.4180026
28,25.72794108,94.35923336
29,25.02574478,103.3276534
30,24.7279955,106.8580989
31,24.67532857,102.2546143
32,24.7705531,93.91231627
33,25.4336767,77.56971997
34,25.86547714,64.40748906
35,25.53586989,67.01106032
36,25.44763875,66.51144845
37,25.52477412,63.31868271
38,25.31846042,69.6530239
39,25.56561317,64.73329443
40,25.81793834,58.50606521
41,26.0416555,52.65054069
42,26.30919699,47.47336279
43,26.13296174,48.7901424
44,25.96258284,51.02769903
45,25.74101208,54.37771026
46,25.61838357,56.29486268
47,25.75067928,52.85949106
48,25.32737583,58.05470348
49,25.18910561,61.92102099
50,24.96020792,66.56958799
51,24.54017848,76.43801634
52,23.94019916,87.04259843
53,23.19549359,113.8423573
54,22.46361703,160.4837052
55,22.12082031,200.1731043
56,22.29099176,190.8806285
57,21.99746807,214.525946
58,21.92773902,225.4559388
59,21.64192546,257.6293902
60,21.26509721,318.0385204
61,21.45791752,305.4778296
62,21.44254181,320.4065768
63,21.55930859,311.1727395
64,22.05421712,256.2025054
65,22.20924311,239.7607471
66,22.55872738,209.839969
67,22.7674803,194.8935869
68,22.45432527,205.0248816
69,22.3061595,204.0442684
70,22.34646031,183.1284246
71,22.49647632,154.8159378
72,22.93511515,120.7437193
73,23.58258878,85.10010176
74,24.3447335,49.52770235
75,25.14874665,33.81168971
76,25.70354595,26.88639218
77,26.07709207,21.51815617
78,25.76354282,22.05483115
79,25.35950048,23.22468609
80,25.02243407,24.52201666
81,25.08309785,20.400217
82,25.42981932,15.47771692
83,25.81201849,12.67633228
84,26.10083125,11.36049884
85,25.9284454,11.93832035
86,25.75297481,13.0860264
87,25.77765804,12.24548001
88,25.9197712,10.92876785
89,26.26313254,8.82058272
90,26.291635,8.325878566
91,26.2066858,8.594355817
92,26.08461581,8.744538856
93,25.58932322,11.13404625
94,25.3675943,12.13107501
95,25.39628616,11.2221633
96,25.38171783,11.07947254
97,25.90435433,7.727259962
98,26.426287,5.879652834
99,26.55012877,5.465293868
100,26.67866154,5.043541857
101,26.78909486,4.457265796
102,26.72376423,4.391630251
103,26.55750479,4.446024083
104,26.44559895,4.480192691
105,25.89621116,5.944780864
106,25.28546079,8.095192368
107,24.87807199,10.21222722
108,24.38013181,14.09771778
109,24.12960683,16.99048928
110,24.0929814,17.52156909
111,24.18347859,15.60967365
112,24.29289415,14.18844514
113,24.04595579,15.39052575
114,23.81243228,16.33866549
115,23.47990198,19.84855285
116,23.18113774,23.13171911
117,22.77290919,26.01134296
118,22.44401668,29.2103676
119,22.09580178,34.6619753
120,21.81461125,40.33880546
121,21.96422989,36.87740457
122,21.91027744,37.5832905
123,21.8610515,38.29168468
124,22.30486957,32.44278311
125,22.56770098,29.51610423
126,22.84657063,26.94328271
127,23.04802624,25.34724756
128,22.66460929,27.73752508
129,22.69076614,26.58655966
130,22.73372102,25.52092096
131,22.63989826,26.06549312
132,22.49614004,27.13779748
133,22.31089609,29.93658679
